player_id,player_name,batting_innings,bowling_innings,total_runs_scored,total_balls_faced,total_fours,total_sixes,total_catches,total_runouts,total_balls_bowled,total_dot_balls,total_wickets,total_LBWs/Bowled,total_runs_conceded,total_stumpings
033ac24e,Shafiq Sharif,53,0,884,960,115,16,37,4,0,0,0,0,0,18
9025e58f,Junaid Siddiqui,23,43,165,277,3,5,8,3,1134,536,31,14,979,0
15cbeb9c,Mohammad Shukri,6,7,41,83,2,1,2,0,274,148,5,2,181,0
415d30b6,Virandeep Singh,100,76,2783,2966,232,88,42,7,1530,738,86,23,1367,4
8cae5b48,Aminuddin Ramly,37,0,592,571,35,37,19,0,0,0,0,0,0,0
6d24561a,Anwar Arudin,54,0,957,1149,101,41,11,1,0,0,0,0,0,0
6667067e,Syed Aziz,101,56,2254,1966,216,97,34,7,1265,555,52,13,1359,6
f6b4f746,Ahmed Faiz,116,4,3227,3570,297,86,44,10,19,6,0,0,30,0
270b4de6,NMS Param,19,5,439,504,34,11,2,0,146,70,6,1,126,0
b878fc9a,Nestor Dhamba,7,11,32,62,2,0,5,2,422,222,14,6,294,0
290af2b3,CE Rudd,26,0,166,247,14,0,30,2,0,0,0,0,0,45
e7f06080,AJ Macleod,56,10,917,1114,121,4,9,0,290,129,7,2,265,0
efc40724,C Nicholas,13,61,71,120,6,0,14,5,1440,685,63,17,1448,0
02181d9a,EL Lamb,118,69,3073,3341,351,20,26,7,1454,597,58,14,1544,0
35828bdd,AN Davidson-Richards,122,105,2556,3101,230,25,54,7,2424,974,114,19,2586,0
971cb321,E Jones,173,60,4217,5335,472,51,67,5,1083,385,50,5,1309,0
e381ae69,KC Thompson,1,4,2,4,0,0,0,0,67,27,3,0,73,0
8f30d191,KA Levick,49,133,191,350,12,0,7,4,4145,2107,202,77,3482,0
d900e56e,N Brown,25,21,338,553,36,2,11,1,470,249,7,4,456,0
08aae164,AL Nicholls,3,0,11,15,1,0,0,0,0,0,0,0,0,4
c66c73f9,E Threlkeld,103,0,1644,2313,152,5,52,8,0,0,0,0,0,50
68e26ec9,M Kelly,157,125,2557,3780,309,27,70,7,7739,5546,188,53,4540,0
fbd79b9b,LF Higham,60,95,637,924,53,2,25,14,2255,1093,79,23,2012,0
f05167d2,HJ Armitage,145,48,3494,3790,400,22,52,12,1088,448,45,11,1056,0
c64b7c5b,BF Smith,150,99,3127,2976,447,45,37,9,2371,1001,112,29,2262,1
4235775a,MR Walsh,2,0,1,8,0,0,1,1,0,0,0,0,0,0
04381402,GJ Gibbs,26,25,252,299,24,6,15,8,446,196,14,6,432,0
b34e0c77,S Glenn,89,182,810,858,80,13,34,5,4429,2029,234,108,4055,0
d27d0835,NT Miles,52,0,826,1019,84,2,13,2,0,0,0,0,0,0
1ade138e,KL Cross,112,198,1021,1284,105,10,52,17,7254,4155,248,81,6132,0
3a9e9cb2,SIR Dunkley,201,50,4720,4647,529,60,57,8,748,314,40,12,837,0
c6da6ebf,AJ Freeborn,93,0,2114,2756,240,5,48,3,0,0,0,0,0,22
35eda1e3,KE White,21,0,281,469,35,2,6,1,0,0,0,0,0,0
d2763568,DR Gibson,96,106,1497,1140,209,21,55,16,2352,1044,102,28,2572,0
c6625a26,CE Dean,94,150,1236,1595,111,1,48,17,5160,2651,217,104,4357,0
8ae7bb3e,TG Norris,63,125,636,882,58,7,32,8,3558,1851,133,41,3217,0
c7bf22fa,HV Jones,8,7,89,141,9,0,2,0,334,183,11,2,260,0
a61bcb94,K Pierre,17,69,104,125,10,2,33,2,1534,639,69,12,1794,0
c4d9634c,RRS Cornwall,87,69,1603,1352,147,109,17,1,3303,2129,64,9,2252,0
529eb9e0,OC McCoy,32,123,162,160,12,12,20,4,2727,944,166,24,3766,0
7fca84b7,BA King,190,0,4787,4278,507,197,70,1,0,0,0,0,0,0
75224f22,KMA Paul,117,134,1523,1370,103,87,71,3,3348,1332,131,26,4061,0
e93b6c95,G Singh,54,9,1381,1672,115,34,25,2,330,196,17,11,230,0
b52ffbbd,FA Allen,121,132,1451,1144,103,89,69,1,2586,936,101,32,3188,0
23cca426,OF Smith,79,102,973,775,66,70,32,7,2079,714,114,19,2993,0
6f4c73ce,RS Primus,33,30,426,370,26,23,11,0,433,138,26,3,624,0
4175d211,SK Springer,21,28,228,231,14,9,10,0,477,143,32,5,691,0
db767b89,TL Best,52,85,400,619,48,8,12,3,4938,2977,112,30,3987,0
9d6e1d80,TA Griffith,8,0,113,104,9,4,4,0,0,0,0,0,0,0
23a508f8,DK Jacobs,1,2,8,9,1,0,1,0,13,0,0,0,35,0
875909c0,AB Fudadin,15,1,321,573,27,8,8,0,30,24,0,0,11,0
ef39fc7f,T Webster,24,1,414,404,44,15,13,1,6,0,0,0,9,0
6917a7fb,RA Wiggins,1,1,3,6,0,0,0,0,9,3,0,0,24,0
b0081e62,K Lewis,49,0,889,750,67,61,23,4,0,0,0,0,0,7
2a853aa5,U Shahid,5,5,139,155,10,3,3,1,118,55,6,0,107,0
721a8d8e,S Tambidoure,1,0,0,1,0,0,0,0,0,0,0,0,0,0
39ff2cc0,AV Ayyavooraju,1,0,5,20,0,0,0,0,0,0,0,0,0,0
d0e2e8ea,H Niaz,11,1,185,167,18,8,2,0,21,9,0,0,20,0
e8a552ef,Usman Khan,66,22,1743,1310,193,52,25,4,429,189,32,4,412,3
6d09ccfb,RJA Murphy,1,0,20,54,0,0,0,0,0,0,0,0,0,0
46821fbd,Shahil Momin,17,18,241,266,14,1,6,2,441,192,16,6,423,0
fbaaa775,R Pavadaikannan,3,0,13,15,1,0,1,0,0,0,0,0,0,0
eaa3b1b2,Shahzeb Mohammed,2,3,9,23,0,0,0,0,55,23,1,0,68,0
fea7cf2e,Zika Ali,1,1,13,35,0,0,0,0,24,16,0,0,17,0
b7b71e8c,R Ehsan,1,1,14,35,0,0,0,0,12,5,0,0,25,0
9da1b1bc,Ammar Zahir,3,0,22,34,0,2,1,0,0,0,0,0,0,0
eee46f77,Raza Iqbal,33,29,484,507,58,8,11,2,663,329,35,9,550,0
5c57229d,Muhammad Fahim,4,10,19,29,0,1,3,1,187,83,5,1,221,0
3559290a,E Ul Haq,14,1,140,263,12,2,3,0,1,0,0,0,4,0
d477c261,S Mehta,2,2,27,41,4,0,2,0,51,28,0,0,40,0
5e79f2de,Reyhan Faiz,2,2,2,8,0,0,0,0,80,51,2,0,57,0
c17dcc29,F Khaliq,9,9,113,123,9,1,3,1,272,165,18,6,184,0
9fb1d2e1,S Iftikhar,6,0,166,305,14,2,3,0,0,0,0,0,0,4
5d939369,Safir Hayat,4,3,29,81,3,0,0,0,76,43,0,0,70,0
9a08a863,Ansar Iqbal,10,4,168,157,21,3,0,0,50,19,4,2,49,0
b6bad765,Shaheryar Butt,25,2,416,385,32,23,11,2,19,8,0,0,29,0
4cc59a40,Said Hakim,1,0,6,12,0,0,2,0,0,0,0,0,0,0
b9c3ffcd,Tafseer Ali,11,5,155,213,14,1,4,0,94,48,6,1,78,0
b3e9555a,Aziz Mohammad,11,10,219,189,19,14,0,3,234,97,11,1,249,0
838bc6ab,A Raza,14,0,172,145,17,9,13,5,0,0,0,0,0,3
d613f5e1,D Crawford,3,3,21,48,0,0,0,0,143,91,5,3,92,0
4aad6842,Sheraz Sheikh,20,18,237,304,12,13,8,4,285,122,17,3,302,0
03355ca8,A Rehman,2,1,26,38,2,2,2,0,57,40,3,2,35,0
fb27d38c,S Waqas Ahmed,12,12,81,127,5,1,2,0,260,129,19,2,224,0
496f436d,PK Thangavadivel,3,2,19,26,2,0,0,0,50,26,1,1,38,0
93535719,Shahzad Umran,1,1,0,2,0,0,0,0,32,22,2,1,25,0
0daf3ffc,P Bhart,7,10,26,53,1,0,4,0,214,95,9,3,201,0
3d6617c6,S Jamil,10,1,58,93,6,0,6,4,7,2,0,0,11,0
8d78d0d0,Mamoon Latif,8,0,99,107,8,2,3,0,0,0,0,0,0,0
663ad386,I Asif,7,7,127,168,14,2,3,2,122,40,7,2,145,0
fccc2d5a,Usman Arif,10,9,167,119,6,14,6,0,194,92,11,4,186,0
82af7861,LP Kasturiarachchige,2,4,14,17,2,0,1,0,121,50,5,2,127,0
2c29b16e,Abdul Jalali,1,1,6,20,0,0,0,0,25,19,0,0,12,0
60e35494,M O'Connor,1,0,0,1,0,0,2,0,0,0,0,0,0,0
b17d629e,Shadnan Khan,3,3,122,136,7,2,1,0,67,25,4,1,77,0
3fba3bc7,Nasir Iqbal,1,1,6,9,0,0,0,0,36,21,0,0,25,0
9bc8a09c,Sabir Zahoor,3,2,105,121,4,3,0,0,50,23,3,0,50,0
880133fb,Azam Mohammad,3,4,52,63,5,1,0,0,123,62,7,2,120,0
c443b748,Rahel Khan,7,3,149,122,12,8,1,0,48,19,1,0,50,0
f9dc404a,Amar Naeem,6,0,83,93,6,3,3,0,0,0,0,0,0,0
06b45b20,A Venkatesh,18,12,329,331,31,2,12,1,260,105,22,6,281,0
1798078c,A Randhawa,17,0,228,290,13,6,5,0,0,0,0,0,0,0
33b67317,Bilal Zalmai,10,10,273,180,33,11,1,1,270,111,14,5,253,0
14157abf,Aqib Iqbal,19,26,269,271,20,5,10,4,597,243,32,9,633,0
0cd297b9,K Joshi,21,22,127,207,12,2,7,5,349,169,22,7,270,0
83b5f6f6,S Subhash,1,2,3,5,0,0,0,0,81,44,1,0,49,0
0c055ae6,Sadat Sidiqi,1,0,36,46,4,0,1,0,0,0,0,0,0,0
6e723897,Asif Mahmood,1,1,1,1,0,0,0,0,32,10,0,0,38,0
74571ec4,Waqar Zalmai,3,7,10,6,2,0,1,0,170,85,12,2,171,0
20f65440,Waqas Haider,6,0,97,74,11,5,2,0,0,0,0,0,0,0
85dcc96d,N Wijesekera,8,0,64,89,4,1,3,0,0,0,0,0,0,0
6b043d67,Sweed Ullah,1,0,2,2,0,0,0,0,0,0,0,0,0,0
de063a39,LD Madushanka,18,12,89,115,5,2,8,1,236,72,9,0,302,0
5b16a806,A Dananjaya,63,106,557,843,51,3,20,0,4606,2338,137,55,4226,0
e2ee90d9,MA Aponso,8,14,10,47,0,0,0,1,503,247,14,5,492,0
327b58d3,PVD Chameera,94,167,559,987,50,8,28,5,6296,3232,194,38,6249,0
a97c8ec2,PWH de Silva,180,224,2738,2246,273,85,73,10,6722,3016,353,166,6818,0
de3d549a,AM Fernando,31,64,74,223,13,1,4,3,3752,2317,93,37,2945,0
b3c04ccb,QWM Gunning,1,2,13,25,1,0,1,0,295,192,2,0,201,0
1e7d6cc2,DJ ter Braak,2,0,55,210,5,0,0,0,0,0,0,0,0,0
c042b412,FJ Klaassen,49,137,158,393,8,1,49,2,4094,1930,175,40,4406,0
6176f240,Chirag Suri,76,0,1964,2512,200,36,13,4,0,0,0,0,0,0
b018e1eb,L Louwrens,40,0,982,1397,103,15,31,1,0,0,0,0,0,1
27b8d7b6,K Birkenstock,23,15,394,624,44,4,9,1,316,130,6,2,305,0
bb20e182,P Burger,6,7,36,102,3,1,0,0,295,186,10,3,193,0
388d5a78,D van Schoor,2,1,14,49,2,0,1,0,48,34,0,0,30,0
c020cef5,Saqlain Haider,12,0,115,274,9,0,8,1,0,0,0,0,0,1
ab343e93,P Kerai,2,12,6,21,0,0,1,0,207,93,13,2,261,0
f4a0a615,P Koech,6,25,18,23,0,0,10,1,508,251,32,5,525,0
cd4d7695,Aarif Sheikh,93,42,1787,2596,133,16,39,5,962,496,16,5,788,0
28c7d721,S Bhari,11,19,24,67,2,0,3,0,578,328,24,8,449,0
b529630e,PM Pushpakumara,14,17,131,269,17,4,4,1,1146,651,27,7,856,0
5eef2118,MVT Fernando,46,63,194,626,21,1,5,0,4777,3236,102,46,3176,0
c5928dec,HDRL Thirimanne,209,9,5560,10025,480,33,83,4,192,98,3,1,145,0
fec50c96,SMA Priyanjan,38,30,687,798,70,7,15,1,476,170,16,1,520,0
ac5ae4af,I Udana,98,142,1086,907,74,56,29,17,3431,1211,156,31,4430,0
029c4618,AL Fekete,9,27,39,101,5,1,2,0,1371,917,30,4,1081,0
38c276e1,N McAndrew,122,160,2012,3410,230,48,43,2,10207,6911,259,76,7051,0
caf69bf7,DR Sams,155,184,2262,1672,144,138,66,6,4530,1851,246,40,5801,0
88209c84,JK Lalor,31,64,140,166,10,2,16,1,1370,482,72,14,1868,0
898e628d,B Doggett,46,91,240,566,27,0,17,1,6047,4191,144,33,3992,0
a35c119e,AW Summers,0,3,0,0,0,0,1,0,74,19,0,0,93,0
989889ff,JP Inglis,198,0,5408,5178,571,154,220,20,0,0,0,0,0,24
04ef663a,WG Bosisto,26,17,379,968,36,1,11,0,657,452,8,6,373,0
39086549,JR Philippe,172,0,4201,4895,437,90,165,7,0,0,0,0,0,20
52f08be8,JM Muirhead,4,13,15,14,2,0,7,0,227,65,12,2,288,0
1b04e02b,TS Rogers,36,68,335,403,25,13,16,6,2188,1151,91,23,2212,0
f1f99156,TH David,250,65,5798,3947,414,346,154,13,872,280,30,4,1105,0
5f222a64,MW Edwards,13,17,95,175,11,1,5,0,953,685,14,3,641,0
7c8f533d,JS Paris,62,94,846,2181,87,11,24,2,6515,4870,157,43,3640,0
de6efa4a,JR Coleman,0,10,0,0,0,0,0,0,166,65,12,2,188,0
46fca863,D Fallins,0,2,0,0,0,0,0,0,31,8,0,0,44,0
8320c155,D Morton,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64775749,RP Meredith,47,146,192,451,22,4,20,2,6398,3761,208,56,5751,0
40c041ea,Imam-ul-Haq,141,1,5148,7727,480,55,41,0,12,5,0,0,9,0
d45e827b,LI Wilkinson,2,2,3,7,0,0,1,0,42,17,2,2,45,0
42e4b276,R Rijke,70,23,1160,1327,110,10,19,3,583,315,35,6,419,0
ecbbebf1,LK Bennett,3,11,8,14,1,0,1,0,262,106,15,8,246,0
c6a019f5,C de Lange,26,63,172,349,14,0,14,5,1752,891,69,18,1386,0
45c2db15,RS Glen,20,5,233,249,23,2,8,0,49,12,1,0,69,0
289229e3,N Anand,0,1,0,0,0,0,1,0,21,4,0,0,36,0
2fdf42e9,OT Wallerson,5,7,73,92,5,1,3,0,136,69,6,1,117,0
333f19e6,T Marshall,0,1,0,0,0,0,0,0,24,8,1,1,37,0
2cb0acf4,C Beckford,1,5,0,3,0,0,0,0,92,44,7,4,93,0
dcc7a7a9,S Ramautar,5,6,24,57,2,0,0,0,115,52,4,2,104,0
cdff374b,NT Gruny,7,1,77,138,6,0,2,0,6,1,0,0,12,0
fd811335,S Bhaskar,12,0,160,225,18,1,3,0,0,0,0,0,0,0
89f6c26f,S Sriharsha,44,0,814,1063,64,2,26,4,0,0,0,0,0,7
368d921c,EH Rendler,7,0,101,102,11,2,0,0,0,0,0,0,0,0
81271b06,C Atkins,2,0,3,7,0,0,0,0,0,0,0,0,0,0
d56557da,J Van Der Werf,1,0,6,4,1,0,0,0,0,0,0,0,0,0
d465c6d7,C Wright,20,22,266,291,21,10,8,1,718,395,26,7,650,0
1d6e8f52,T Taylor,16,15,132,191,9,6,3,0,486,231,20,11,498,0
1e98804a,RA Sealy,19,0,442,480,48,14,12,3,0,0,0,0,0,1
900f463f,RN Roach,7,5,71,190,7,0,2,0,85,42,3,2,74,0
681612f2,RD Bovell,8,7,165,275,15,5,1,1,229,113,6,4,213,0
3de1ae23,KF Bazil,3,6,43,39,2,2,1,1,223,119,6,1,204,0
04cf2e94,A Morris,15,19,45,86,4,1,2,0,736,408,22,11,645,0
819574ef,OR Willis,10,1,88,165,8,1,3,0,14,4,0,0,19,1
0f71478c,YSD Seneveratne,17,5,444,615,44,12,2,0,53,18,1,0,61,0
2f1c0815,D Cato,8,0,128,255,11,0,1,0,0,0,0,0,0,0
5f2b4473,D McInnis,2,0,29,47,2,1,0,0,0,0,0,0,0,0
f4b6f6ac,OE Newey,16,12,628,954,45,6,8,0,376,241,17,4,281,0
77768f72,Rakibul Hasan,18,26,268,320,31,4,6,0,564,243,27,5,565,0
c573d173,MWR Stokes,38,35,950,1086,85,8,16,6,862,445,24,7,765,0
d159bc7a,PA Petricola,18,6,480,667,39,6,5,2,163,85,7,1,143,0
0ac067e8,DR Hooper,20,32,235,302,16,1,7,7,947,464,40,15,828,0
0e6a5cfa,JAJ Nussbaumer,10,12,86,134,9,1,9,0,481,286,14,4,314,0
63f3e7f2,JC Martin,12,0,142,177,5,4,18,2,0,0,0,0,0,7
3ef46a49,MLA Ellis,3,13,14,29,1,0,0,0,627,402,19,4,370,0
51a125b3,T Nightingale,28,15,601,658,42,15,18,4,238,103,8,2,227,0
efcb778e,J Butler,34,14,749,774,71,16,19,1,245,95,20,1,269,0
eff8b730,GRD Munasinghe,15,30,116,160,11,1,8,1,1076,564,48,18,989,0
da1f80f8,LJ Barker,14,1,209,272,22,2,5,0,21,10,0,0,20,0
658c2e71,MGSM Fernando,8,24,50,53,4,1,1,0,629,325,25,10,501,0
0f72f582,LB Ferbrache,31,2,592,696,36,12,21,0,37,17,1,0,30,0
d77ecd14,B Fitchet,12,0,165,150,21,5,3,0,0,0,0,0,0,0
e05fcb17,CJ Bodenstein,20,20,231,320,18,6,6,2,589,331,32,6,474,0
f8035c2a,BDH Stevens,42,42,1085,1369,101,22,21,2,1486,855,65,20,1070,0
6b46ce43,EJB Miles,15,45,47,80,3,1,3,3,1416,734,59,29,1182,0
2ca351cd,SW Kalworai,7,0,39,91,3,0,1,0,0,0,0,0,0,0
8209da53,H Singh,34,5,643,539,66,14,10,1,85,38,2,0,95,0
5996db9e,Janpreet Singh,2,0,17,52,2,0,0,0,0,0,0,0,0,0
b38a9f73,OH Agbomadzie,35,38,744,960,57,17,3,4,979,516,52,18,831,0
a7e221c3,C Cato,1,2,1,7,0,0,0,0,76,37,3,2,92,0
057dc519,Gregory Smith,2,2,16,31,0,0,0,0,91,34,0,0,107,0
2b6f52d2,J Linton,2,0,12,18,1,0,0,0,0,0,0,0,0,0
61e18909,Rana Singh,0,2,0,0,0,0,0,0,81,47,1,1,56,0
baa7dd37,V Ganesan,36,32,702,685,79,1,21,3,614,284,31,5,535,0
c471750e,LC Le Tissier,16,14,177,162,21,3,2,0,434,205,19,4,372,0
52a0b3ed,M Breban,1,2,6,14,0,0,1,0,51,26,3,1,36,0
5ebc3941,JE Duffin,54,0,1301,1128,138,32,31,0,0,0,0,0,0,0
abe30ff7,L Griffith,15,34,72,71,8,0,8,0,504,181,16,6,656,0
af8c3a85,NM Hancock,52,108,291,299,27,4,23,3,2434,1025,137,34,2752,0
c4fd751d,SM Betts,7,21,11,17,0,0,4,0,296,91,14,0,405,0
40d4befb,RS Dick,3,2,18,22,1,0,1,0,13,4,1,0,21,0
22fad2b6,HM Brennan,4,10,12,14,1,0,1,0,99,40,1,0,152,0
caaf2219,EG Fazackerley,34,14,477,383,53,16,19,0,150,40,4,0,198,0
893e440c,S Daffara,24,0,305,325,34,1,3,0,0,0,0,0,0,0
923402d8,T Peschel,19,72,65,65,4,1,8,4,1401,587,58,14,1560,0
9a56c670,N Faltum,55,0,398,449,28,3,35,10,0,0,0,0,0,22
65d9b6b6,A Sutherland,135,180,2645,2864,251,49,91,10,4256,1977,187,50,4217,0
90eb1818,M Banting,11,0,55,69,5,1,2,0,0,0,0,0,0,0
a319edf8,AT Nidamanuru,41,5,833,894,56,30,13,1,68,19,2,0,115,0
79f5bc26,BG Lister,57,119,295,677,33,4,40,6,5961,3956,163,42,4040,0
bed90114,JA Clarkson,108,58,2424,2539,184,106,39,2,2309,1580,47,7,1604,0
af294a6c,Craig Cachopa,107,0,2293,3168,261,65,52,0,0,0,0,0,0,0
a066c01a,WD Barnes,12,15,103,206,14,0,2,0,1073,729,27,12,749,0
f5ee85cf,NM Kwant,10,0,124,113,9,4,3,0,0,0,0,0,0,0
33ad0ad9,ATE Hazeldine,35,41,446,730,60,11,8,0,2513,1553,47,7,2061,0
ff4ff5f5,BP Coburn,17,26,94,261,9,0,4,1,1178,685,29,8,950,0
b1b7b7de,BJ Small,37,46,453,690,51,5,13,1,2131,1363,48,8,1650,0
8e9a5d20,A Verma,22,35,198,398,20,1,11,2,1153,577,54,9,1231,0
329b08c2,PD Bocock,43,0,655,860,64,14,57,2,0,0,0,0,0,3
05d4c10d,JTA Benton,5,12,51,39,4,1,3,1,244,67,12,2,292,0
4e520f6c,OR Newton,50,79,551,1058,61,12,12,2,4486,3129,100,28,2933,0
dfb51f40,LJ Carter,146,2,3634,6200,404,68,86,3,36,23,0,0,24,0
aa8914ad,BNJ Lockrose,30,32,383,656,45,9,9,1,1953,1162,32,9,1520,0
2e966563,RM Hira,41,47,856,1092,103,22,25,0,1174,462,50,14,1294,0
f45cd5c8,SB Davey,21,34,267,571,28,5,3,0,2759,2160,57,21,1210,0
a573ad7a,LC Johnson,37,0,528,575,33,23,19,2,0,0,0,0,0,0
90701232,MB Bacon,42,70,308,747,37,2,21,3,3967,2582,107,19,3077,0
2c7ac4b9,TA Copeland,47,58,559,923,67,5,30,1,6392,5167,102,35,2558,0
770ae773,GT Bell,36,51,153,551,17,3,5,0,5295,4062,101,40,2663,0
a45b449a,SJ Truloff,15,0,178,448,24,0,14,1,0,0,0,0,0,0
da13a0fc,LW Feldman,13,28,95,174,7,4,4,0,1878,1379,40,14,1134,0
79650e45,CR Hemphrey,48,10,1150,2699,136,6,18,1,403,255,2,1,282,0
5390f178,DMK Grant,14,18,45,187,4,1,1,0,1874,1383,25,6,974,0
02bce9a8,NCR Larkin,83,0,1962,2887,213,19,41,0,0,0,0,0,0,0
4d927a2e,SP Mackin,5,7,17,85,3,0,2,0,673,519,12,3,338,0
c7a9ffbf,AA Bevilaqua,4,3,57,42,5,3,2,0,196,149,2,0,94,0
fee3c48a,EJM Cowan,41,1,1237,2770,154,4,26,1,84,43,0,0,66,0
098229a5,CH Stobo,41,45,744,1579,74,4,14,3,3616,2772,64,12,1798,0
b03303ca,L Guthrie,20,30,121,325,15,1,12,2,2283,1542,47,16,1624,0
414c497b,AB Holder,2,1,10,35,1,0,0,0,135,104,2,1,79,0
8891669e,CD Hinchliffe,19,27,99,133,5,1,7,0,399,122,20,2,500,0
912f472c,JA Freeman,44,49,738,1224,99,3,5,1,4843,3352,63,26,2716,0
272fc5ad,HNA Conway,39,69,205,764,23,0,11,0,4747,3433,80,20,2718,0
dd86ec0b,LD Pfeffer,8,0,219,358,28,3,4,0,0,0,0,0,0,0
6c87f1df,NP Winter,25,32,295,975,34,0,3,0,3333,2417,49,19,1800,0
2beab1d6,CJ McInerney,24,3,519,1276,57,2,13,0,24,13,0,0,17,0
05026222,S Kemigisha,7,0,88,163,9,0,0,0,0,0,0,0,0,0
7a03f67d,MP Enright,8,6,108,161,11,0,1,0,136,63,11,8,116,0
4b6da99c,R Ntono,14,0,113,205,8,2,0,0,0,0,0,0,0,0
531aef3b,SA Wittmann,47,33,652,805,77,5,13,1,634,342,29,12,469,0
2f145a4f,I Nakisuuyi,40,22,607,777,65,6,12,4,425,203,30,10,366,0
1b3f7dbb,SN Shihepo,29,37,173,227,16,0,13,3,639,345,40,19,481,0
5926e145,NK Bagenda,16,0,134,222,7,0,6,0,0,0,0,0,0,0
5596d5bf,D Foerster,25,27,129,189,10,2,20,7,421,221,21,2,302,0
fc2150f4,G Candiru,9,9,161,224,11,0,1,0,225,104,20,10,173,0
44c3cb6d,I van Zyl,37,52,252,438,10,0,8,5,1010,528,51,14,791,0
fa9fdefa,KA Green,50,54,587,741,50,5,11,5,1235,720,65,18,798,2
791dca18,F Najjumba,14,9,151,214,8,0,3,0,135,61,7,2,118,0
b72a8938,JA Diergaardt,48,28,543,780,52,3,14,4,502,238,31,13,419,0
a159b802,A van der Merwe,44,4,705,972,64,3,14,0,133,79,2,1,85,0
d2eb0b8c,H de Klerk,5,4,24,45,1,0,0,0,59,23,2,1,57,0
017cadb2,R Musamali,50,32,620,829,47,0,9,10,584,273,27,13,510,0
c4e7749a,K Awino,45,0,539,829,51,0,19,24,0,0,0,0,0,14
06209a4c,A van Schoor,6,4,58,72,3,2,0,0,84,43,2,0,58,0
2842d925,JM Apio,5,9,18,26,0,0,0,0,149,81,10,3,121,0
ade5c0c0,Yasmeen Khan,71,12,1304,1467,131,16,29,7,146,50,4,0,155,3
01c1b96c,C Aweko,26,56,96,170,8,0,9,2,1324,750,91,42,902,0
91d9aa26,S Nampiina,36,17,466,514,44,6,13,6,343,171,22,4,295,0
1c726c76,FO Kibasu,29,20,790,817,97,0,3,3,346,147,21,4,362,0
2ae76bf6,V Ooko,38,5,383,541,42,0,12,4,120,72,4,1,80,0
729c5ab5,M Pascal,18,8,346,434,40,0,6,1,106,53,4,0,83,0
81d16701,A Muoki,0,1,0,0,0,0,0,0,8,5,0,0,4,0
f4270fc7,NJ Pius,22,8,218,335,13,0,6,8,98,55,7,2,75,0
72de0105,M Mwangi,19,15,146,242,11,0,4,2,251,137,15,8,182,1
16301313,S Wetoto,16,16,259,231,32,6,2,2,318,140,25,8,256,0
1e4c0204,E Waithaka,5,11,17,51,0,0,4,1,211,105,8,1,166,0
2e988457,Q Abel,43,40,982,1010,127,11,21,8,843,460,72,25,631,0
4c9c9f87,ZH Saidi,2,3,7,14,0,0,2,0,43,15,2,1,42,0
86a68879,A Mohamed,13,13,97,139,8,0,1,0,228,104,8,4,188,0
f5e70dd4,E Wachira,34,38,360,551,26,0,12,4,692,371,49,11,518,0
f91abcd6,M Ngoche,14,5,161,213,22,1,6,1,92,49,2,0,66,0
6e60bbe2,PZ Kamunya,21,30,157,196,15,0,5,6,617,393,47,12,374,0
86933cde,SW Kinyua,7,2,67,116,2,0,2,0,31,15,4,4,21,0
7f8316e3,NO Tindo,1,4,1,1,0,0,0,0,74,26,4,2,83,0
1ce58052,V Abuga,30,0,422,537,52,2,7,1,0,0,0,0,0,0
967806a5,Zinaida Jeremiah,2,11,12,27,1,0,1,1,227,102,16,2,186,0
88ea490f,R Achando,5,0,23,65,1,0,4,0,0,0,0,0,0,3
10ab6a37,SH Mohamedi,13,0,127,161,14,0,5,4,0,0,0,0,0,10
16610c7b,NN Saidi,12,12,73,117,3,0,6,1,254,153,15,10,161,0
2cbe5db1,HM Omary,26,1,253,333,16,0,8,6,12,6,0,0,7,0
88e90658,TS Omary,8,10,63,109,4,0,3,0,184,97,7,1,137,0
20fef1f3,D Dreyer,1,0,4,5,0,0,0,0,0,0,0,0,0,0
f48f03c6,J Otieno,2,0,5,13,0,0,0,0,0,0,0,0,0,0
8d7fba79,CT Dhururu,36,0,416,720,37,1,24,10,0,0,0,0,0,6
21b67523,F Mutua,7,14,21,39,0,1,4,1,210,87,18,2,246,0
ad209cfe,W Els,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4cf05de9,Reehana Khan,5,7,30,43,3,0,0,0,117,64,9,3,83,0
23ba2db7,M Nalule,3,0,15,30,1,0,1,0,0,0,0,0,0,0
4933f499,JP Behrendorff,36,158,159,169,6,5,45,6,3902,1701,207,40,4583,0
5a7405f1,Usman Salahuddin,4,0,50,148,2,0,1,0,0,0,0,0,0,0
94253925,GH Vihari,82,34,1797,3047,206,17,20,3,610,309,16,2,514,0
8a6ba092,MJ Barry,10,5,160,339,22,1,1,0,271,172,2,0,206,0
25dcd237,BD Schmulian,80,60,2938,5118,351,12,21,2,2299,1686,42,16,1183,0
56d471f2,FW Sheat,45,71,574,897,76,7,17,2,5836,4504,108,31,2933,0
f28c7456,DK Ferns,56,77,558,1155,60,12,18,3,5169,3535,114,20,3498,0
8ba20313,LR Johns,20,0,252,490,37,1,37,1,0,0,0,0,0,2
ebb1f8e8,T Muller,52,60,815,2195,109,7,16,0,4480,3162,94,24,2930,0
30539beb,JA Brown,12,14,59,157,8,0,1,0,1195,885,26,8,636,0
a27ce0e3,AD Ridley,4,3,52,118,9,0,0,0,144,102,2,2,107,0
